Restaurant Name,Overall Rating,Number of Reviews,Food Type,Review Rating,Review Date,Review Content
Song Fa Bak Kut Teh,4.6,21,"Soup, Chinese",5,20-Dec-18,"Highly recommend the loin rib soup. Even though the weather was hot and humid, we came here after a long walk from marina bay and gardens by the bay at night. The place was packed but did not have to wait for a table.  Quick tip: get the small as there's unlimited refill of soup! Unless you want an extra rib.  We didn't even start eating yet and they already started coming by to refill your soup. They rec to move the rib to the empty bowl so you can fill up with more soup."
Song Fa Bak Kut Teh,4.2,150,"Singaporean, Chinese",5,20-Dec-18,"Highly recommend the loin rib soup. Even though the weather was hot and humid, we came here after a long walk from marina bay and gardens by the bay at night. The place was packed but did not have to wait for a table.  Quick tip: get the small as there's unlimited refill of soup! Unless you want an extra rib.  We didn't even start eating yet and they already started coming by to refill your soup. They rec to move the rib to the empty bowl so you can fill up with more soup."
Song Fa Bak Kut Teh,4.6,53,"Chinese, Singaporean",5,20-Dec-18,"Highly recommend the loin rib soup. Even though the weather was hot and humid, we came here after a long walk from marina bay and gardens by the bay at night. The place was packed but did not have to wait for a table.  Quick tip: get the small as there's unlimited refill of soup! Unless you want an extra rib.  We didn't even start eating yet and they already started coming by to refill your soup. They rec to move the rib to the empty bowl so you can fill up with more soup."
Song Fa Bak Kut Teh,4.6,21,"Soup, Chinese",5,6-Dec-18,"Having traveled 13,000 km and the memories from Song Fa Bak Kut Teh are still with me.  The aroma and the flavor from the pork rib soup are very distinct as the garlic smacks your taste buds. At first, I was quite taken aback. Then, I tried it again. The flavor was just as intense and rich that you can only sip a little bit at a time. As I try the other dish (pork belly and pork loin) which just melts in your mouth. It was pure deliciousness. However, you always find yourself coming back to the pork rib soup. The best part is when you are almost done with the pork soup, they come and pour some more. That is just magical. This restaurant is a must for anybody visiting."
Song Fa Bak Kut Teh,4.2,150,"Singaporean, Chinese",5,6-Dec-18,"Having traveled 13,000 km and the memories from Song Fa Bak Kut Teh are still with me.  The aroma and the flavor from the pork rib soup are very distinct as the garlic smacks your taste buds. At first, I was quite taken aback. Then, I tried it again. The flavor was just as intense and rich that you can only sip a little bit at a time. As I try the other dish (pork belly and pork loin) which just melts in your mouth. It was pure deliciousness. However, you always find yourself coming back to the pork rib soup. The best part is when you are almost done with the pork soup, they come and pour some more. That is just magical. This restaurant is a must for anybody visiting."
Song Fa Bak Kut Teh,4.6,53,"Chinese, Singaporean",5,6-Dec-18,"Having traveled 13,000 km and the memories from Song Fa Bak Kut Teh are still with me.  The aroma and the flavor from the pork rib soup are very distinct as the garlic smacks your taste buds. At first, I was quite taken aback. Then, I tried it again. The flavor was just as intense and rich that you can only sip a little bit at a time. As I try the other dish (pork belly and pork loin) which just melts in your mouth. It was pure deliciousness. However, you always find yourself coming back to the pork rib soup. The best part is when you are almost done with the pork soup, they come and pour some more. That is just magical. This restaurant is a must for anybody visiting."
Song Fa Bak Kut Teh,4.6,21,"Soup, Chinese",5,5-Oct-18,"We were in Singapore for 3 days and passed by this restaurant a dozen time. Boy, do we regret it. We came here AFTER we had dinner elsewhere so our bellies were quite content. We came in for the famous pork soup and paired it with a bowl of rice and vegetables. The flavor notes of the soup is incredibly rich and intense. We were both shell-shocked.  We also arrived right before closing, which the restaurant happily accommodated. They even gave us additional servings of soup for free (not sure if this is a free gesture anyway).  Whether you are looking for a place to eat a full meal or a snack, this is a MUST TRY."
Song Fa Bak Kut Teh,4.2,150,"Singaporean, Chinese",5,5-Oct-18,"We were in Singapore for 3 days and passed by this restaurant a dozen time. Boy, do we regret it. We came here AFTER we had dinner elsewhere so our bellies were quite content. We came in for the famous pork soup and paired it with a bowl of rice and vegetables. The flavor notes of the soup is incredibly rich and intense. We were both shell-shocked.  We also arrived right before closing, which the restaurant happily accommodated. They even gave us additional servings of soup for free (not sure if this is a free gesture anyway).  Whether you are looking for a place to eat a full meal or a snack, this is a MUST TRY."
Song Fa Bak Kut Teh,4.6,53,"Chinese, Singaporean",5,5-Oct-18,"We were in Singapore for 3 days and passed by this restaurant a dozen time. Boy, do we regret it. We came here AFTER we had dinner elsewhere so our bellies were quite content. We came in for the famous pork soup and paired it with a bowl of rice and vegetables. The flavor notes of the soup is incredibly rich and intense. We were both shell-shocked.  We also arrived right before closing, which the restaurant happily accommodated. They even gave us additional servings of soup for free (not sure if this is a free gesture anyway).  Whether you are looking for a place to eat a full meal or a snack, this is a MUST TRY."
Song Fa Bak Kut Teh,4.6,21,"Soup, Chinese",5,19-Jan-19,"This little restaurant is usually filled to the brim with people, but today we had a little space to enjoy our lunch. Come early and be ready to sit wherever you can find a spot.  The soup and pork ribs are amazing here. They come out with little tea kettles with the soup so that you can have more with your meal. If you like the soup, you can even buy packets to make it at home with the seasonings they provide.  The pork itself is soft and extremely flavorful from the seasoning. It's not your traditional ribs you'd see in other restaurants that are filled with sauce or other flavorings. It's a light flavor that enhances the flavor of the pork itself. You can almost say it melts in your mouth. And, definitely falls off the bone!  They also serve a variety of food like pork belly, feet, liver and veggies. All items were delicious. I would go back without any question."
Song Fa Bak Kut Teh,4.2,150,"Singaporean, Chinese",5,19-Jan-19,"This little restaurant is usually filled to the brim with people, but today we had a little space to enjoy our lunch. Come early and be ready to sit wherever you can find a spot.  The soup and pork ribs are amazing here. They come out with little tea kettles with the soup so that you can have more with your meal. If you like the soup, you can even buy packets to make it at home with the seasonings they provide.  The pork itself is soft and extremely flavorful from the seasoning. It's not your traditional ribs you'd see in other restaurants that are filled with sauce or other flavorings. It's a light flavor that enhances the flavor of the pork itself. You can almost say it melts in your mouth. And, definitely falls off the bone!  They also serve a variety of food like pork belly, feet, liver and veggies. All items were delicious. I would go back without any question."
Song Fa Bak Kut Teh,4.6,53,"Chinese, Singaporean",5,19-Jan-19,"This little restaurant is usually filled to the brim with people, but today we had a little space to enjoy our lunch. Come early and be ready to sit wherever you can find a spot.  The soup and pork ribs are amazing here. They come out with little tea kettles with the soup so that you can have more with your meal. If you like the soup, you can even buy packets to make it at home with the seasonings they provide.  The pork itself is soft and extremely flavorful from the seasoning. It's not your traditional ribs you'd see in other restaurants that are filled with sauce or other flavorings. It's a light flavor that enhances the flavor of the pork itself. You can almost say it melts in your mouth. And, definitely falls off the bone!  They also serve a variety of food like pork belly, feet, liver and veggies. All items were delicious. I would go back without any question."
Song Fa Bak Kut Teh,4.6,21,"Soup, Chinese",5,9-Aug-17,"After reading my previous review (Jumbo Seafood), you might ask: ""So what is the second ""must-try"" food when in Singapore?""  The answer is: bak kut teh from Song Fa (7 locations in Singapore). The literal translation of ""bak kut teh"" is ""meat bone tea"". It is more generally (and accurately) translated as ""pork rib soup"".  The story was that back in 1969 the founder of the chain sold this delicious soup made with pork ribs and a secret blend of spices in a push-cart stall. At the time he couldn't even afford a refrigerator and he had to store his ribs in the freezer from a friend's liquor store.  Today Song Fa is a household name in Singapore and the lines of each of its seven stores are always out the door into the streets and sometimes wrapped around the block.  But they were also very efficient - a server took our order while we were still standing in line and gave us a ticket from his iPad. Once we were seated our order arrived at our table very promptly.  The peppery broth was made with pork ribs, a blend of secret spices and lots of white pepper. The white pepper gave a distinct and strong flavor to the broth that was stimulating to the palate. The rib meat, which has soaked in the richness of the broth, fell off the bone effortlessly and was melt-in-your-mouth tender.  After you finish your ribs when there is more room in the bowl, you can ask for a refill of the soup. They will happily do that. In fact I saw some people ask for two or more refills.  While they probably won't tell you their secret recipe, they do sell boxes of pre-mixed packets of the spices at the cashier's counter. Yours truly actually bought a box of 10 packets, each of which is good for 4 - 6 servings. I am actually making the soup right now. I'll let you know how it goes when I see you next time."
Song Fa Bak Kut Teh,4.2,150,"Singaporean, Chinese",5,9-Aug-17,"After reading my previous review (Jumbo Seafood), you might ask: ""So what is the second ""must-try"" food when in Singapore?""  The answer is: bak kut teh from Song Fa (7 locations in Singapore). The literal translation of ""bak kut teh"" is ""meat bone tea"". It is more generally (and accurately) translated as ""pork rib soup"".  The story was that back in 1969 the founder of the chain sold this delicious soup made with pork ribs and a secret blend of spices in a push-cart stall. At the time he couldn't even afford a refrigerator and he had to store his ribs in the freezer from a friend's liquor store.  Today Song Fa is a household name in Singapore and the lines of each of its seven stores are always out the door into the streets and sometimes wrapped around the block.  But they were also very efficient - a server took our order while we were still standing in line and gave us a ticket from his iPad. Once we were seated our order arrived at our table very promptly.  The peppery broth was made with pork ribs, a blend of secret spices and lots of white pepper. The white pepper gave a distinct and strong flavor to the broth that was stimulating to the palate. The rib meat, which has soaked in the richness of the broth, fell off the bone effortlessly and was melt-in-your-mouth tender.  After you finish your ribs when there is more room in the bowl, you can ask for a refill of the soup. They will happily do that. In fact I saw some people ask for two or more refills.  While they probably won't tell you their secret recipe, they do sell boxes of pre-mixed packets of the spices at the cashier's counter. Yours truly actually bought a box of 10 packets, each of which is good for 4 - 6 servings. I am actually making the soup right now. I'll let you know how it goes when I see you next time."
Song Fa Bak Kut Teh,4.6,53,"Chinese, Singaporean",5,9-Aug-17,"After reading my previous review (Jumbo Seafood), you might ask: ""So what is the second ""must-try"" food when in Singapore?""  The answer is: bak kut teh from Song Fa (7 locations in Singapore). The literal translation of ""bak kut teh"" is ""meat bone tea"". It is more generally (and accurately) translated as ""pork rib soup"".  The story was that back in 1969 the founder of the chain sold this delicious soup made with pork ribs and a secret blend of spices in a push-cart stall. At the time he couldn't even afford a refrigerator and he had to store his ribs in the freezer from a friend's liquor store.  Today Song Fa is a household name in Singapore and the lines of each of its seven stores are always out the door into the streets and sometimes wrapped around the block.  But they were also very efficient - a server took our order while we were still standing in line and gave us a ticket from his iPad. Once we were seated our order arrived at our table very promptly.  The peppery broth was made with pork ribs, a blend of secret spices and lots of white pepper. The white pepper gave a distinct and strong flavor to the broth that was stimulating to the palate. The rib meat, which has soaked in the richness of the broth, fell off the bone effortlessly and was melt-in-your-mouth tender.  After you finish your ribs when there is more room in the bowl, you can ask for a refill of the soup. They will happily do that. In fact I saw some people ask for two or more refills.  While they probably won't tell you their secret recipe, they do sell boxes of pre-mixed packets of the spices at the cashier's counter. Yours truly actually bought a box of 10 packets, each of which is good for 4 - 6 servings. I am actually making the soup right now. I'll let you know how it goes when I see you next time."
Song Fa Bak Kut Teh,4.6,21,"Soup, Chinese",5,27-Aug-18,"This is THE place to go for bak kut teh, according to my Singaporean friend. I can see why. The soup base is a symphony of garlic and pepper. A loud symphony like Tchaikovsky's 1812 Overture, but a masterpiece nevertheless.  I tried bak kut te elsewhere since, but it just isn't the same.  We arrived at the restaurant before opening and there was already a line."
Song Fa Bak Kut Teh,4.2,150,"Singaporean, Chinese",5,27-Aug-18,"This is THE place to go for bak kut teh, according to my Singaporean friend. I can see why. The soup base is a symphony of garlic and pepper. A loud symphony like Tchaikovsky's 1812 Overture, but a masterpiece nevertheless.  I tried bak kut te elsewhere since, but it just isn't the same.  We arrived at the restaurant before opening and there was already a line."
Song Fa Bak Kut Teh,4.6,53,"Chinese, Singaporean",5,27-Aug-18,"This is THE place to go for bak kut teh, according to my Singaporean friend. I can see why. The soup base is a symphony of garlic and pepper. A loud symphony like Tchaikovsky's 1812 Overture, but a masterpiece nevertheless.  I tried bak kut te elsewhere since, but it just isn't the same.  We arrived at the restaurant before opening and there was already a line."
Song Fa Bak Kut Teh,4.6,21,"Soup, Chinese",5,5-Sep-19,"Tender pork that falls off the bone.  A rich, pepper-essence soup broth that warms the soul.  Couple these two GOATs together and you have a recipe for the ages.  I don't even think it's necessary to add more detail here because the GOAT needs no introduction, no explanation, no approval.  The pork rib pepper soup here at Song Fa Bak Kut Teh really is the GOAT, Tiger Woods, Michael Jordan of soups.  All hail and long live the GOAT.  In Song Fa Bak Kut Teh we trust."
Song Fa Bak Kut Teh,4.2,150,"Singaporean, Chinese",5,5-Sep-19,"Tender pork that falls off the bone.  A rich, pepper-essence soup broth that warms the soul.  Couple these two GOATs together and you have a recipe for the ages.  I don't even think it's necessary to add more detail here because the GOAT needs no introduction, no explanation, no approval.  The pork rib pepper soup here at Song Fa Bak Kut Teh really is the GOAT, Tiger Woods, Michael Jordan of soups.  All hail and long live the GOAT.  In Song Fa Bak Kut Teh we trust."
Song Fa Bak Kut Teh,4.6,53,"Chinese, Singaporean",5,5-Sep-19,"Tender pork that falls off the bone.  A rich, pepper-essence soup broth that warms the soul.  Couple these two GOATs together and you have a recipe for the ages.  I don't even think it's necessary to add more detail here because the GOAT needs no introduction, no explanation, no approval.  The pork rib pepper soup here at Song Fa Bak Kut Teh really is the GOAT, Tiger Woods, Michael Jordan of soups.  All hail and long live the GOAT.  In Song Fa Bak Kut Teh we trust."
Song Fa Bak Kut Teh,4.6,21,"Soup, Chinese",5,5-Jan-19,"Not sure why I ended up in Chinatown, but there I was, and I was absolutely starving. Song Fa to the rescue!  Had to wait a bit for the table, but was able to put the order in before seating to quicken the turn. Works for me.  The pork rib soup here never disappoints. The flavor and heat on the broth was so good that I refilled probably 3 times or so. Yes, there's unlimited refill.  The fish soup was loaded to the top with plenty of fish and also had the same soup base as the pork. I was initially a bit thrown off because I was honestly expecting a fish based broth. It still worked since I like the pork broth anyway, but I will probably just stick with the pork rib soup next time. Bean curd was surprising good. I will probably get that again.  Have been very tempted to pick up some of the soup base that they sell... Not sure how much it will resemble the in store version if I'm the one cooking it..."
Song Fa Bak Kut Teh,4.2,150,"Singaporean, Chinese",5,5-Jan-19,"Not sure why I ended up in Chinatown, but there I was, and I was absolutely starving. Song Fa to the rescue!  Had to wait a bit for the table, but was able to put the order in before seating to quicken the turn. Works for me.  The pork rib soup here never disappoints. The flavor and heat on the broth was so good that I refilled probably 3 times or so. Yes, there's unlimited refill.  The fish soup was loaded to the top with plenty of fish and also had the same soup base as the pork. I was initially a bit thrown off because I was honestly expecting a fish based broth. It still worked since I like the pork broth anyway, but I will probably just stick with the pork rib soup next time. Bean curd was surprising good. I will probably get that again.  Have been very tempted to pick up some of the soup base that they sell... Not sure how much it will resemble the in store version if I'm the one cooking it..."
Song Fa Bak Kut Teh,4.6,53,"Chinese, Singaporean",5,5-Jan-19,"Not sure why I ended up in Chinatown, but there I was, and I was absolutely starving. Song Fa to the rescue!  Had to wait a bit for the table, but was able to put the order in before seating to quicken the turn. Works for me.  The pork rib soup here never disappoints. The flavor and heat on the broth was so good that I refilled probably 3 times or so. Yes, there's unlimited refill.  The fish soup was loaded to the top with plenty of fish and also had the same soup base as the pork. I was initially a bit thrown off because I was honestly expecting a fish based broth. It still worked since I like the pork broth anyway, but I will probably just stick with the pork rib soup next time. Bean curd was surprising good. I will probably get that again.  Have been very tempted to pick up some of the soup base that they sell... Not sure how much it will resemble the in store version if I'm the one cooking it..."
Song Fa Bak Kut Teh,4.6,21,"Soup, Chinese",4,8-Aug-19,Bak Kut Teh - translates from Hokkien to mean pork rib tea. It's actually pork ribs soup served with a variety of side dishes. The accompanying tea you can brew on your own.  Song Fa is one of the famous local places I've grown up eating. Tender meat comes with free flowing soup that has just the right amount of kick from the peppercorns. The kidney and liver were also done just right
Song Fa Bak Kut Teh,4.2,150,"Singaporean, Chinese",4,8-Aug-19,Bak Kut Teh - translates from Hokkien to mean pork rib tea. It's actually pork ribs soup served with a variety of side dishes. The accompanying tea you can brew on your own.  Song Fa is one of the famous local places I've grown up eating. Tender meat comes with free flowing soup that has just the right amount of kick from the peppercorns. The kidney and liver were also done just right
Song Fa Bak Kut Teh,4.6,53,"Chinese, Singaporean",4,8-Aug-19,Bak Kut Teh - translates from Hokkien to mean pork rib tea. It's actually pork ribs soup served with a variety of side dishes. The accompanying tea you can brew on your own.  Song Fa is one of the famous local places I've grown up eating. Tender meat comes with free flowing soup that has just the right amount of kick from the peppercorns. The kidney and liver were also done just right
Song Fa Bak Kut Teh,4.6,21,"Soup, Chinese",5,4-Jan-19,"Googled this place while visiting SG when my grandparents wanted to drink some pork rib soup. Found this highly reviewed place so decided to head on over. Place was packed at 5 in the afternoon, luckily we got in right before the line started to form outside. It was my first try at this and the soup, ribs and sides were all really good. The ribs were fall off the bone soft and the soup was very tasty and flavorful. The only thing was service was not attentive and had to keep getting their attention for everything. They do refill your soup 2-3 times for free after you're done, which is awesome! I'd recommend this place if you want to get some pork rib soup, I'm glad I tried this and now I'm hooked!"
Song Fa Bak Kut Teh,4.2,150,"Singaporean, Chinese",5,4-Jan-19,"Googled this place while visiting SG when my grandparents wanted to drink some pork rib soup. Found this highly reviewed place so decided to head on over. Place was packed at 5 in the afternoon, luckily we got in right before the line started to form outside. It was my first try at this and the soup, ribs and sides were all really good. The ribs were fall off the bone soft and the soup was very tasty and flavorful. The only thing was service was not attentive and had to keep getting their attention for everything. They do refill your soup 2-3 times for free after you're done, which is awesome! I'd recommend this place if you want to get some pork rib soup, I'm glad I tried this and now I'm hooked!"
Song Fa Bak Kut Teh,4.6,53,"Chinese, Singaporean",5,4-Jan-19,"Googled this place while visiting SG when my grandparents wanted to drink some pork rib soup. Found this highly reviewed place so decided to head on over. Place was packed at 5 in the afternoon, luckily we got in right before the line started to form outside. It was my first try at this and the soup, ribs and sides were all really good. The ribs were fall off the bone soft and the soup was very tasty and flavorful. The only thing was service was not attentive and had to keep getting their attention for everything. They do refill your soup 2-3 times for free after you're done, which is awesome! I'd recommend this place if you want to get some pork rib soup, I'm glad I tried this and now I'm hooked!"
Song Fa Bak Kut Teh,4.6,21,"Soup, Chinese",5,23-Apr-19,"I absolutely love this place for bak kuh teh (pork ribs soup)! The soup is flavorful and delicious, the meat is quite good, and you also can ask for unlimited refills of soup! I also would definitely recommend ordering the ÓÍÌõ to dip in the soup. They taste amazing together! I also personally prefer the Prime Spare Rib Soup over the standard Pork Ribs Soup. I find the texture to be better and the meat is much easier to eat as well.  Note that there can be a wait at times. I've been here a couple times for weekday dinners and usually have to wait about 10-20 minutes. There are actually 2 queues as well: one outside and one inside. The outside one tends to be shorter but has no A/C, so take your pick.  The prices here are also quite reasonable. The standard pork rips soup is S$7.30 for regular or S$9.50 for the large. You only get more meat with the large, and I think the soup is the best part so I'd go for the regular. The prime spare rib soup is S$8.90."
Song Fa Bak Kut Teh,4.2,150,"Singaporean, Chinese",5,23-Apr-19,"I absolutely love this place for bak kuh teh (pork ribs soup)! The soup is flavorful and delicious, the meat is quite good, and you also can ask for unlimited refills of soup! I also would definitely recommend ordering the ÓÍÌõ to dip in the soup. They taste amazing together! I also personally prefer the Prime Spare Rib Soup over the standard Pork Ribs Soup. I find the texture to be better and the meat is much easier to eat as well.  Note that there can be a wait at times. I've been here a couple times for weekday dinners and usually have to wait about 10-20 minutes. There are actually 2 queues as well: one outside and one inside. The outside one tends to be shorter but has no A/C, so take your pick.  The prices here are also quite reasonable. The standard pork rips soup is S$7.30 for regular or S$9.50 for the large. You only get more meat with the large, and I think the soup is the best part so I'd go for the regular. The prime spare rib soup is S$8.90."
Song Fa Bak Kut Teh,4.6,53,"Chinese, Singaporean",5,23-Apr-19,"I absolutely love this place for bak kuh teh (pork ribs soup)! The soup is flavorful and delicious, the meat is quite good, and you also can ask for unlimited refills of soup! I also would definitely recommend ordering the ÓÍÌõ to dip in the soup. They taste amazing together! I also personally prefer the Prime Spare Rib Soup over the standard Pork Ribs Soup. I find the texture to be better and the meat is much easier to eat as well.  Note that there can be a wait at times. I've been here a couple times for weekday dinners and usually have to wait about 10-20 minutes. There are actually 2 queues as well: one outside and one inside. The outside one tends to be shorter but has no A/C, so take your pick.  The prices here are also quite reasonable. The standard pork rips soup is S$7.30 for regular or S$9.50 for the large. You only get more meat with the large, and I think the soup is the best part so I'd go for the regular. The prime spare rib soup is S$8.90."
Song Fa Bak Kut Teh,4.6,21,"Soup, Chinese",5,15-Jan-20,"I wasn't convinced that this place warranted the reviews when I saw a couple patsy white ribs in some clear-ish broth. How could anything be delicious when it looked boiled with no seasonings? Nope nope nope! I stand corrected! I can admit I was very wrong.  The meat was unlike any other ribs I have ever had and the broth is just an extra bonus. How something so unassuming and simple can be so good I can not pretend to even know, but my socks were completely knocked off. Can soup make a grown woman cry? Yes, yes it can.  The ambiance and service is simple, the price is low and the product is amazing. Will I fly back to Singapore for ribs in soup...? I just might..."
Song Fa Bak Kut Teh,4.2,150,"Singaporean, Chinese",5,15-Jan-20,"I wasn't convinced that this place warranted the reviews when I saw a couple patsy white ribs in some clear-ish broth. How could anything be delicious when it looked boiled with no seasonings? Nope nope nope! I stand corrected! I can admit I was very wrong.  The meat was unlike any other ribs I have ever had and the broth is just an extra bonus. How something so unassuming and simple can be so good I can not pretend to even know, but my socks were completely knocked off. Can soup make a grown woman cry? Yes, yes it can.  The ambiance and service is simple, the price is low and the product is amazing. Will I fly back to Singapore for ribs in soup...? I just might..."
Song Fa Bak Kut Teh,4.6,53,"Chinese, Singaporean",5,15-Jan-20,"I wasn't convinced that this place warranted the reviews when I saw a couple patsy white ribs in some clear-ish broth. How could anything be delicious when it looked boiled with no seasonings? Nope nope nope! I stand corrected! I can admit I was very wrong.  The meat was unlike any other ribs I have ever had and the broth is just an extra bonus. How something so unassuming and simple can be so good I can not pretend to even know, but my socks were completely knocked off. Can soup make a grown woman cry? Yes, yes it can.  The ambiance and service is simple, the price is low and the product is amazing. Will I fly back to Singapore for ribs in soup...? I just might..."
Song Fa Bak Kut Teh,4.6,21,"Soup, Chinese",5,19-Jan-18,"Definitely stop by any of the Song Fa BKTs while you are in SG. There are many locations and there's normally a wait , so try to go during off-peak times. However, the lines moves pretty quickly too.  The broth here is excellent. You can buy a ten pack of their spice packets to make at home for $22 SGD, which is equal or cheaper than going to the market.  You can ask for refills on the broth at all their locations. The meat is extremely tender and they often run out of the ""tender pork bone"" soup, which is really just baby back pork ribs instead of regular pork ribs. Traditionally, people get the pickled mustard greens to eat with it as well as maybe some rice. The chinese donut (yeow taow) goes well as a ""crouton"" in the soup.  The BKT here is excellent and this is the BKT you must try in SG!"
Song Fa Bak Kut Teh,4.2,150,"Singaporean, Chinese",5,19-Jan-18,"Definitely stop by any of the Song Fa BKTs while you are in SG. There are many locations and there's normally a wait , so try to go during off-peak times. However, the lines moves pretty quickly too.  The broth here is excellent. You can buy a ten pack of their spice packets to make at home for $22 SGD, which is equal or cheaper than going to the market.  You can ask for refills on the broth at all their locations. The meat is extremely tender and they often run out of the ""tender pork bone"" soup, which is really just baby back pork ribs instead of regular pork ribs. Traditionally, people get the pickled mustard greens to eat with it as well as maybe some rice. The chinese donut (yeow taow) goes well as a ""crouton"" in the soup.  The BKT here is excellent and this is the BKT you must try in SG!"
Song Fa Bak Kut Teh,4.6,53,"Chinese, Singaporean",5,19-Jan-18,"Definitely stop by any of the Song Fa BKTs while you are in SG. There are many locations and there's normally a wait , so try to go during off-peak times. However, the lines moves pretty quickly too.  The broth here is excellent. You can buy a ten pack of their spice packets to make at home for $22 SGD, which is equal or cheaper than going to the market.  You can ask for refills on the broth at all their locations. The meat is extremely tender and they often run out of the ""tender pork bone"" soup, which is really just baby back pork ribs instead of regular pork ribs. Traditionally, people get the pickled mustard greens to eat with it as well as maybe some rice. The chinese donut (yeow taow) goes well as a ""crouton"" in the soup.  The BKT here is excellent and this is the BKT you must try in SG!"
Song Fa Bak Kut Teh,4.6,21,"Soup, Chinese",5,10-Aug-19,"We had a 24 hour layover in Singapore and we were hunting for the best places to eat. This happened to definitely take top #3!! We stopped by looking for some soup! The line was long but it moved pretty fast, our party of 2 got seated within 20 minutes around lunch time on a week day.  We stayed simple and ordered the large rib soup with rice and a side of veggies. As simple as the rib soup was, it was DELICIOUS. It was so flavorful yet so simple! My husband and I both found so much joy in slurping our soup. The soup comes with unlimited refills (but the meat does not). We got about 4 refills of soup haha. This place also feels very homey, and I felt that they used quality ingredients because you could taste the flavor of the ribs really well and they were incredibly tender."
Song Fa Bak Kut Teh,4.2,150,"Singaporean, Chinese",5,10-Aug-19,"We had a 24 hour layover in Singapore and we were hunting for the best places to eat. This happened to definitely take top #3!! We stopped by looking for some soup! The line was long but it moved pretty fast, our party of 2 got seated within 20 minutes around lunch time on a week day.  We stayed simple and ordered the large rib soup with rice and a side of veggies. As simple as the rib soup was, it was DELICIOUS. It was so flavorful yet so simple! My husband and I both found so much joy in slurping our soup. The soup comes with unlimited refills (but the meat does not). We got about 4 refills of soup haha. This place also feels very homey, and I felt that they used quality ingredients because you could taste the flavor of the ribs really well and they were incredibly tender."
Song Fa Bak Kut Teh,4.6,53,"Chinese, Singaporean",5,10-Aug-19,"We had a 24 hour layover in Singapore and we were hunting for the best places to eat. This happened to definitely take top #3!! We stopped by looking for some soup! The line was long but it moved pretty fast, our party of 2 got seated within 20 minutes around lunch time on a week day.  We stayed simple and ordered the large rib soup with rice and a side of veggies. As simple as the rib soup was, it was DELICIOUS. It was so flavorful yet so simple! My husband and I both found so much joy in slurping our soup. The soup comes with unlimited refills (but the meat does not). We got about 4 refills of soup haha. This place also feels very homey, and I felt that they used quality ingredients because you could taste the flavor of the ribs really well and they were incredibly tender."
Song Fa Bak Kut Teh,4.6,21,"Soup, Chinese",4,15-Aug-19,"Solid 4.5 for Song Fa BKT.  Bak Kut Teh is an aromatic, pork rib pepper soup that is so good I wouldn't mind eating in the hot, muggy hawker centers of Singapore. If I recall correctly, this location of Song Fa has air con, but don't hold me to that!  When you order the soup, they'll come around and refill your broth as many times as you need. The meat is tender and delicious. You can also purchase soup packets to make your own BKT at home! There will likely be a wait, but the line moves pretty quickly and you can always pop by the mc donalds if you need a snack!"
Song Fa Bak Kut Teh,4.2,150,"Singaporean, Chinese",4,15-Aug-19,"Solid 4.5 for Song Fa BKT.  Bak Kut Teh is an aromatic, pork rib pepper soup that is so good I wouldn't mind eating in the hot, muggy hawker centers of Singapore. If I recall correctly, this location of Song Fa has air con, but don't hold me to that!  When you order the soup, they'll come around and refill your broth as many times as you need. The meat is tender and delicious. You can also purchase soup packets to make your own BKT at home! There will likely be a wait, but the line moves pretty quickly and you can always pop by the mc donalds if you need a snack!"
Song Fa Bak Kut Teh,4.6,53,"Chinese, Singaporean",4,15-Aug-19,"Solid 4.5 for Song Fa BKT.  Bak Kut Teh is an aromatic, pork rib pepper soup that is so good I wouldn't mind eating in the hot, muggy hawker centers of Singapore. If I recall correctly, this location of Song Fa has air con, but don't hold me to that!  When you order the soup, they'll come around and refill your broth as many times as you need. The meat is tender and delicious. You can also purchase soup packets to make your own BKT at home! There will likely be a wait, but the line moves pretty quickly and you can always pop by the mc donalds if you need a snack!"
Song Fa Bak Kut Teh,4.6,21,"Soup, Chinese",4,28-Sep-20,"Nice still! but i remember it being better! I seem to recall the soup being more savoury and peppery. Service was prompt, but the bowls are rather small, so you have to top up rather often or request another bowl to dip your dough sticks in."
Song Fa Bak Kut Teh,4.2,150,"Singaporean, Chinese",4,28-Sep-20,"Nice still! but i remember it being better! I seem to recall the soup being more savoury and peppery. Service was prompt, but the bowls are rather small, so you have to top up rather often or request another bowl to dip your dough sticks in."
Song Fa Bak Kut Teh,4.6,53,"Chinese, Singaporean",4,28-Sep-20,"Nice still! but i remember it being better! I seem to recall the soup being more savoury and peppery. Service was prompt, but the bowls are rather small, so you have to top up rather often or request another bowl to dip your dough sticks in."
Song Fa Bak Kut Teh,4.6,21,"Soup, Chinese",5,2-Jan-19,"My bf suggested I try bak kut teh when I go to Singapore and after trying a relatively flavorless one in a different mall, I stumbled upon this chain after reading about it earlier that morning. Without hesitation, I walked in to try (he also wanted the powder packets), and man, it was a great decision. I ordered a pork tenderloin soup and though it didn't have heaping chunks of garlic, it was delicious and so much more flavorful than the other bowl I had. I really could have drank the soup forever, even if it was yet another hot day in Singapore. There were a lot of people inside, but overall, it wasn't a long wait. I also ordered while in line which made it quick and efficient."
